,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
92,"frozenset({'solanum trilobatum', 'alpinia galanga', 'trikatu'})","frozenset({'triphala', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
93,"frozenset({'triphala', 'alpinia galanga', 'solanum surattense'})","frozenset({'solanum trilobatum', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
94,"frozenset({'triphala', 'alpinia galanga', 'trikatu'})","frozenset({'solanum trilobatum', 'solanum surattense'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
95,"frozenset({'alpinia galanga', 'solanum surattense', 'trikatu'})","frozenset({'solanum trilobatum', 'triphala'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
96,"frozenset({'solanum trilobatum', 'triphala', 'solanum surattense'})","frozenset({'alpinia galanga', 'trikatu'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
97,"frozenset({'solanum trilobatum', 'triphala', 'trikatu'})","frozenset({'alpinia galanga', 'solanum surattense'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
98,"frozenset({'solanum trilobatum', 'solanum surattense', 'trikatu'})","frozenset({'triphala', 'alpinia galanga'})",0.14285714285714285,0.19047619047619047,0.14285714285714285,1.0,5.25,0.11564625850340135,inf,0.9444444444444444
99,"frozenset({'triphala', 'solanum surattense', 'trikatu'})","frozenset({'solanum trilobatum', 'alpinia galanga'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
100,"frozenset({'solanum trilobatum', 'alpinia galanga'})","frozenset({'triphala', 'solanum surattense', 'trikatu'})",0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,7.0,0.12244897959183673,inf,1.0
101,"frozenset({'triphala', 'alpinia galanga'})","frozenset({'solanum trilobatum', 'solanum surattense', 'trikatu'})",0.19047619047619047,0.14285714285714285,0.14285714285714285,0.75,5.25,0.11564625850340135,3.428571428571429,1.0
